Date,Country/Region,Confirmed,Death,Recovered,Day,Active Cases,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Case Bins,Max Day
2020-03-17,North Macedonia,26.0,0.0,1.0,0,25.0,0.0,0.0,0.0,0.0,,,,"(24.0, 35.0]",8
2020-03-17,Norway,1463.0,3.0,1.0,15,1459.0,300.0,540.0,1050.0,0.002,0.0,0.0,0.09752438109527373,"(759.6, 3411.2]",23
2020-03-17,Oman,24.0,0.0,9.0,2,15.0,0.0,0.0,0.0,0.0,,0.0,0.09090909090909083,"(3.999, 24.0]",10
2020-03-17,Pakistan,236.0,0.0,2.0,5,234.0,0.0,0.0,0.0,0.0,,0.0,0.7352941176470589,"(197.0, 378.8]",13
2020-03-17,Panama,69.0,1.0,0.0,4,68.0,100.0,180.0,350.0,0.014,0.0,,0.25454545454545463,"(51.0, 75.0]",12
2020-03-17,Peru,117.0,0.0,1.0,4,116.0,0.0,0.0,0.0,0.0,,inf,0.36046511627906974,"(75.0, 116.0]",12
2020-03-17,Philippines,187.0,12.0,5.0,8,170.0,1200.0,2160.0,4200.0,0.064,0.0,1.5,0.31690140845070425,"(116.0, 197.0]",16
2020-03-17,Poland,238.0,5.0,13.0,7,220.0,500.0,900.0,1750.0,0.021,0.25,0.0,0.34463276836158196,"(197.0, 378.8]",15
2020-03-17,Portugal,448.0,1.0,3.0,10,444.0,100.0,180.0,350.0,0.002,inf,0.0,0.3534743202416919,"(378.8, 759.6]",18
2020-03-17,Qatar,439.0,0.0,4.0,7,435.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(378.8, 759.6]",15
2020-03-17,Romania,184.0,0.0,16.0,7,168.0,0.0,0.0,0.0,0.0,,0.7777777777777777,0.16455696202531644,"(116.0, 197.0]",15
2020-03-17,Russia,114.0,0.0,8.0,7,106.0,0.0,0.0,0.0,0.0,,0.0,0.2666666666666666,"(75.0, 116.0]",15
2020-03-17,San Marino,109.0,7.0,4.0,12,98.0,700.0,1260.0,2450.0,0.064,0.0,0.0,0.0,"(75.0, 116.0]",20
2020-03-17,Saudi Arabia,171.0,0.0,6.0,7,165.0,0.0,0.0,0.0,0.0,,2.0,0.44915254237288127,"(116.0, 197.0]",15
2020-03-17,Senegal,26.0,0.0,2.0,2,24.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333326,"(3.999, 24.0]",10
2020-03-17,Serbia,65.0,0.0,1.0,4,64.0,0.0,0.0,0.0,0.0,,0.0,0.18181818181818188,"(51.0, 75.0]",12
2020-03-17,Singapore,266.0,0.0,114.0,42,152.0,0.0,0.0,0.0,0.0,,0.04587155963302747,0.09465020576131677,"(116.0, 197.0]",50
2020-03-17,Slovakia,72.0,0.0,0.0,4,72.0,0.0,0.0,0.0,0.0,,,0.1428571428571428,"(51.0, 75.0]",12
2020-03-17,Slovenia,275.0,1.0,0.0,7,274.0,100.0,180.0,350.0,0.004,0.0,,0.08695652173913038,"(197.0, 378.8]",15
2020-03-17,South Africa,62.0,0.0,0.0,4,62.0,0.0,0.0,0.0,0.0,,,0.0,"(51.0, 75.0]",12
2020-03-17,Spain,11748.0,533.0,1028.0,18,10187.0,53300.0,95940.0,186550.0,0.045,0.5584795321637428,0.939622641509434,0.18165359082679533,"(3411.2, 78376.0]",26
2020-03-17,Sri Lanka,44.0,0.0,1.0,1,43.0,0.0,0.0,0.0,0.0,,0.0,0.5714285714285714,"(35.0, 51.0]",9
2020-03-17,Sweden,1190.0,7.0,1.0,14,1182.0,700.0,1260.0,2450.0,0.006,0.16666666666666674,0.0,0.07887579329102445,"(759.6, 3411.2]",22
2020-03-17,Switzerland,2700.0,27.0,4.0,16,2669.0,2700.0,4860.0,9450.0,0.01,0.9285714285714286,0.0,0.2272727272727273,"(759.6, 3411.2]",24
2020-03-17,Taiwan*,77.0,1.0,22.0,30,54.0,100.0,180.0,350.0,0.013,0.0,0.10000000000000009,0.14925373134328357,"(51.0, 75.0]",38
2020-03-17,Thailand,177.0,1.0,41.0,42,135.0,100.0,180.0,350.0,0.006,0.0,0.17142857142857149,0.20408163265306123,"(116.0, 197.0]",50
2020-03-17,Tunisia,24.0,0.0,0.0,1,24.0,0.0,0.0,0.0,0.0,,,0.19999999999999996,"(3.999, 24.0]",9
2020-03-17,Turkey,47.0,1.0,0.0,0,46.0,100.0,180.0,350.0,0.021,,,,"(35.0, 51.0]",8
2020-03-17,US,6421.0,108.0,17.0,22,6296.0,10800.0,19440.0,37800.0,0.017,0.2705882352941176,0.0,0.3862262521588946,"(3411.2, 78376.0]",30
2020-03-17,United Arab Emirates,98.0,0.0,23.0,17,75.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(51.0, 75.0]",25
2020-03-17,United Kingdom,1960.0,56.0,53.0,18,1851.0,5600.0,10080.0,19600.0,0.029,0.0,1.5238095238095237,0.2637008381689232,"(759.6, 3411.2]",26
2020-03-17,Uruguay,29.0,0.0,0.0,0,29.0,0.0,0.0,0.0,0.0,,,,"(24.0, 35.0]",8
2020-03-17,Venezuela,33.0,0.0,0.0,0,33.0,0.0,0.0,0.0,0.0,,,,"(24.0, 35.0]",8
2020-03-17,Vietnam,66.0,0.0,16.0,9,50.0,0.0,0.0,0.0,0.0,,0.0,0.08196721311475419,"(35.0, 51.0]",17
2020-03-17,West Bank and Gaza,39.0,0.0,0.0,7,39.0,0.0,0.0,0.0,0.0,,,0.026315789473684292,"(35.0, 51.0]",14
2020-03-18,Afghanistan,22.0,0.0,1.0,2,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(3.999, 24.0]",9
2020-03-18,Albania,59.0,2.0,0.0,6,57.0,200.0,360.0,700.0,0.034,1.0,,0.07272727272727275,"(51.0, 75.0]",13
2020-03-18,Algeria,74.0,7.0,12.0,9,55.0,700.0,1260.0,2450.0,0.095,0.75,0.0,0.2333333333333334,"(51.0, 75.0]",16
2020-03-18,Andorra,39.0,0.0,1.0,1,38.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(35.0, 51.0]",8
2020-03-18,Argentina,79.0,2.0,3.0,5,74.0,200.0,360.0,700.0,0.025,0.0,0.0,0.16176470588235303,"(51.0, 75.0]",12
2020-03-18,Armenia,84.0,0.0,1.0,3,83.0,0.0,0.0,0.0,0.0,,0.0,0.07692307692307687,"(75.0, 116.0]",10
2020-03-18,Australia,568.0,6.0,23.0,18,539.0,600.0,1080.0,2100.0,0.011,0.19999999999999996,0.0,0.2566371681415929,"(378.8, 759.6]",25
2020-03-18,Austria,1646.0,4.0,9.0,15,1633.0,400.0,720.0,1400.0,0.002,0.33333333333333326,8.0,0.2357357357357357,"(759.6, 3411.2]",22
2020-03-18,Azerbaijan,28.0,1.0,6.0,3,21.0,100.0,180.0,350.0,0.036,0.0,0.0,0.0,"(3.999, 24.0]",10
2020-03-18,Bahrain,256.0,1.0,88.0,22,167.0,100.0,180.0,350.0,0.004,0.0,0.08641975308641969,0.12280701754385959,"(116.0, 197.0]",29
2020-03-18,Belarus,51.0,0.0,5.0,5,46.0,0.0,0.0,0.0,0.0,,0.6666666666666667,0.41666666666666674,"(35.0, 51.0]",12
2020-03-18,Belgium,1486.0,14.0,31.0,14,1441.0,1400.0,2520.0,4900.0,0.009,0.3999999999999999,30.0,0.19549477071600974,"(759.6, 3411.2]",21
2020-03-18,Bosnia and Herzegovina,38.0,0.0,2.0,3,36.0,0.0,0.0,0.0,0.0,,0.0,0.46153846153846145,"(35.0, 51.0]",10
2020-03-18,Brazil,372.0,3.0,2.0,10,367.0,300.0,540.0,1050.0,0.008,2.0,0.0,0.1588785046728971,"(197.0, 378.8]",17
2020-03-18,Brunei,68.0,0.0,0.0,5,68.0,0.0,0.0,0.0,0.0,,,0.2142857142857142,"(51.0, 75.0]",12
2020-03-18,Bulgaria,92.0,2.0,0.0,5,90.0,200.0,360.0,700.0,0.022,0.0,,0.3731343283582089,"(75.0, 116.0]",12
2020-03-18,Burkina Faso,20.0,1.0,0.0,0,19.0,100.0,180.0,350.0,0.05,,,,"(3.999, 24.0]",7
2020-03-18,Cambodia,35.0,0.0,1.0,1,34.0,0.0,0.0,0.0,0.0,,0.0,0.06060606060606055,"(24.0, 35.0]",8
2020-03-18,Canada,657.0,8.0,9.0,18,640.0,800.0,1440.0,2800.0,0.012,0.6000000000000001,0.0,0.37447698744769875,"(378.8, 759.6]",25
2020-03-18,Chile,238.0,0.0,0.0,7,238.0,0.0,0.0,0.0,0.0,,,0.1840796019900497,"(197.0, 378.8]",14
2020-03-18,China,81102.0,3241.0,69755.0,56,8106.0,324100.0,583380.0,1134350.0,0.04,0.0034055727554178628,0.013910288089770129,0.0005428211897653412,"(3411.2, 78376.0]",63
2020-03-18,Colombia,93.0,0.0,1.0,4,92.0,0.0,0.0,0.0,0.0,,0.0,0.4307692307692308,"(75.0, 116.0]",11
2020-03-18,Costa Rica,50.0,0.0,0.0,6,50.0,0.0,0.0,0.0,0.0,,,0.2195121951219512,"(35.0, 51.0]",13
2020-03-18,Croatia,81.0,0.0,4.0,5,77.0,0.0,0.0,0.0,0.0,,0.0,0.24615384615384617,"(75.0, 116.0]",12
2020-03-18,Cyprus,49.0,0.0,0.0,4,49.0,0.0,0.0,0.0,0.0,,,0.0652173913043479,"(35.0, 51.0]",11
2020-03-18,Czechia,464.0,0.0,3.0,10,461.0,0.0,0.0,0.0,0.0,,0.0,0.1717171717171717,"(378.8, 759.6]",17
2020-03-18,Denmark,1116.0,4.0,1.0,12,1111.0,400.0,720.0,1400.0,0.004,0.0,0.0,0.08878048780487813,"(759.6, 3411.2]",19
2020-03-18,Diamond Princess,712.0,7.0,0.0,40,705.0,700.0,1260.0,2450.0,0.01,0.0,,0.008498583569405138,"(378.8, 759.6]",47
2020-03-18,Dominican Republic,21.0,1.0,0.0,1,20.0,100.0,180.0,350.0,0.048,0.0,,0.0,"(3.999, 24.0]",8
2020-03-18,Ecuador,111.0,2.0,0.0,4,109.0,200.0,360.0,700.0,0.018,0.0,,0.9137931034482758,"(75.0, 116.0]",11
2020-03-18,Egypt,196.0,6.0,32.0,10,158.0,600.0,1080.0,2100.0,0.031,0.5,0.0,0.0,"(116.0, 197.0]",17
2020-03-18,Estonia,258.0,0.0,1.0,5,257.0,0.0,0.0,0.0,0.0,,0.0,0.14666666666666672,"(197.0, 378.8]",12
2020-03-18,Finland,336.0,0.0,10.0,10,326.0,0.0,0.0,0.0,0.0,,0.0,0.04672897196261672,"(197.0, 378.8]",17
2020-03-18,France,9124.0,149.0,12.0,20,8963.0,14900.0,26820.0,52150.0,0.016,0.0,0.0,0.18263123784834745,"(3411.2, 78376.0]",27
2020-03-18,Georgia,38.0,0.0,1.0,7,37.0,0.0,0.0,0.0,0.0,,0.0,0.11764705882352944,"(35.0, 51.0]",14
2020-03-18,Germany,12327.0,28.0,105.0,21,12194.0,2800.0,5040.0,9800.0,0.002,0.16666666666666674,0.5671641791044777,0.3316409203845738,"(3411.2, 78376.0]",28
2020-03-18,Greece,418.0,5.0,8.0,13,405.0,500.0,900.0,1750.0,0.012,0.0,0.0,0.08010335917312661,"(378.8, 759.6]",20
2020-03-18,Hungary,58.0,1.0,2.0,4,55.0,100.0,180.0,350.0,0.017,0.0,0.0,0.15999999999999992,"(51.0, 75.0]",11
2020-03-18,Iceland,250.0,1.0,5.0,14,244.0,100.0,180.0,350.0,0.004,0.0,inf,0.13636363636363646,"(197.0, 378.8]",21
2020-03-18,India,156.0,3.0,14.0,14,139.0,300.0,540.0,1050.0,0.019,0.0,0.0,0.09859154929577474,"(116.0, 197.0]",21
2020-03-18,Indonesia,227.0,19.0,11.0,8,197.0,1900.0,3420.0,6650.0,0.084,2.8,0.375,0.319767441860465,"(116.0, 197.0]",15
2020-03-18,Iran,17361.0,1135.0,5389.0,25,10837.0,113500.0,204300.0,397250.0,0.065,0.14878542510121462,0.0,0.07372131857257713,"(3411.2, 78376.0]",32
2020-03-18,Iraq,164.0,12.0,43.0,16,109.0,1200.0,2160.0,4200.0,0.073,0.09090909090909083,0.34375,0.06493506493506485,"(75.0, 116.0]",23
2020-03-18,Ireland,292.0,2.0,5.0,9,285.0,200.0,360.0,700.0,0.007,0.0,0.0,0.3094170403587444,"(197.0, 378.8]",16
2020-03-18,Israel,304.0,0.0,11.0,13,293.0,0.0,0.0,0.0,0.0,,0.0,0.21599999999999997,"(197.0, 378.8]",20
2020-03-18,Italy,35713.0,2978.0,4025.0,26,28710.0,297800.0,536040.0,1042300.0,0.083,0.18977227327207347,0.3685821149268955,0.13353012124674657,"(3411.2, 78376.0]",33
2020-03-18,Japan,889.0,29.0,144.0,46,716.0,2900.0,5220.0,10150.0,0.033,0.0,0.0,0.01252847380410027,"(378.8, 759.6]",53
2020-03-18,Jordan,52.0,0.0,1.0,1,51.0,0.0,0.0,0.0,0.0,,0.0,0.5294117647058822,"(35.0, 51.0]",8
2020-03-18,Kazakhstan,35.0,0.0,0.0,1,35.0,0.0,0.0,0.0,0.0,,,0.06060606060606055,"(24.0, 35.0]",8
2020-03-18,"Korea, South",8413.0,84.0,1540.0,41,6789.0,8400.0,15120.0,29400.0,0.01,0.03703703703703698,0.0945273631840795,0.011177884615384714,"(3411.2, 78376.0]",48
2020-03-18,Kuwait,142.0,0.0,15.0,21,127.0,0.0,0.0,0.0,0.0,,0.6666666666666667,0.0923076923076922,"(116.0, 197.0]",28
2020-03-18,Latvia,71.0,0.0,1.0,4,70.0,0.0,0.0,0.0,0.0,,0.0,0.44897959183673475,"(51.0, 75.0]",11
2020-03-18,Lebanon,133.0,3.0,3.0,12,127.0,300.0,540.0,1050.0,0.023,0.0,0.0,0.10833333333333339,"(116.0, 197.0]",19
2020-03-18,Liechtenstein,28.0,0.0,0.0,0,28.0,0.0,0.0,0.0,0.0,,,,"(24.0, 35.0]",7
2020-03-18,Lithuania,27.0,0.0,1.0,1,26.0,0.0,0.0,0.0,0.0,,0.0,0.08000000000000007,"(24.0, 35.0]",8
2020-03-18,Luxembourg,203.0,2.0,0.0,5,201.0,200.0,360.0,700.0,0.01,1.0,,0.44999999999999996,"(197.0, 378.8]",12
2020-03-18,Malaysia,790.0,2.0,60.0,32,728.0,200.0,360.0,700.0,0.003,0.0,0.22448979591836737,0.17384843982169396,"(378.8, 759.6]",39
2020-03-18,Malta,38.0,0.0,2.0,3,36.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(35.0, 51.0]",10
2020-03-18,Mexico,93.0,0.0,4.0,4,89.0,0.0,0.0,0.0,0.0,,0.0,0.13414634146341453,"(75.0, 116.0]",11
2020-03-18,Moldova,30.0,1.0,1.0,3,28.0,100.0,180.0,350.0,0.033,inf,0.0,0.0,"(24.0, 35.0]",10
2020-03-18,Morocco,49.0,2.0,1.0,3,46.0,200.0,360.0,700.0,0.041,0.0,0.0,0.2894736842105263,"(35.0, 51.0]",10
2020-03-18,Netherlands,2058.0,58.0,2.0,15,1998.0,5800.0,10440.0,20300.0,0.028,0.34883720930232553,0.0,0.20280537697253065,"(759.6, 3411.2]",22
2020-03-18,New Zealand,20.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,,,,"(3.999, 24.0]",7
2020-03-18,North Macedonia,35.0,0.0,1.0,1,34.0,0.0,0.0,0.0,0.0,,0.0,0.34615384615384626,"(24.0, 35.0]",8
2020-03-18,Norway,1550.0,6.0,1.0,16,1543.0,600.0,1080.0,2100.0,0.004,1.0,0.0,0.05946684894053322,"(759.6, 3411.2]",23
2020-03-18,Oman,39.0,0.0,12.0,3,27.0,0.0,0.0,0.0,0.0,,0.33333333333333326,0.625,"(24.0, 35.0]",10
2020-03-18,Pakistan,299.0,0.0,2.0,6,297.0,0.0,0.0,0.0,0.0,,0.0,0.26694915254237284,"(197.0, 378.8]",13
2020-03-18,Panama,86.0,1.0,0.0,5,85.0,100.0,180.0,350.0,0.012,0.0,,0.24637681159420288,"(75.0, 116.0]",12
2020-03-18,Peru,145.0,0.0,1.0,5,144.0,0.0,0.0,0.0,0.0,,0.0,0.23931623931623935,"(116.0, 197.0]",12
2020-03-18,Philippines,202.0,19.0,5.0,9,178.0,1900.0,3420.0,6650.0,0.094,0.5833333333333333,0.0,0.0802139037433156,"(116.0, 197.0]",16
2020-03-18,Poland,251.0,5.0,13.0,8,233.0,500.0,900.0,1750.0,0.02,0.0,0.0,0.054621848739495826,"(197.0, 378.8]",15
2020-03-18,Portugal,448.0,2.0,3.0,11,443.0,200.0,360.0,700.0,0.004,1.0,0.0,0.0,"(378.8, 759.6]",18
2020-03-18,Qatar,452.0,0.0,4.0,8,448.0,0.0,0.0,0.0,0.0,,0.0,0.029612756264236983,"(378.8, 759.6]",15
2020-03-18,Romania,260.0,0.0,19.0,8,241.0,0.0,0.0,0.0,0.0,,0.1875,0.4130434782608696,"(197.0, 378.8]",15
2020-03-18,Russia,147.0,0.0,8.0,8,139.0,0.0,0.0,0.0,0.0,,0.0,0.2894736842105263,"(116.0, 197.0]",15
2020-03-18,San Marino,119.0,11.0,4.0,13,104.0,1100.0,1980.0,3850.0,0.092,0.5714285714285714,0.0,0.09174311926605494,"(75.0, 116.0]",20
2020-03-18,Saudi Arabia,171.0,0.0,6.0,8,165.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(116.0, 197.0]",15
2020-03-18,Senegal,31.0,0.0,2.0,3,29.0,0.0,0.0,0.0,0.0,,0.0,0.1923076923076923,"(24.0, 35.0]",10
2020-03-18,Serbia,83.0,0.0,1.0,5,82.0,0.0,0.0,0.0,0.0,,0.0,0.2769230769230768,"(75.0, 116.0]",12
2020-03-18,Singapore,313.0,0.0,114.0,43,199.0,0.0,0.0,0.0,0.0,,0.0,0.17669172932330834,"(197.0, 378.8]",50
2020-03-18,Slovakia,105.0,1.0,0.0,5,104.0,100.0,180.0,350.0,0.01,inf,,0.45833333333333326,"(75.0, 116.0]",12
2020-03-18,Slovenia,275.0,1.0,0.0,8,274.0,100.0,180.0,350.0,0.004,0.0,,0.0,"(197.0, 378.8]",15
2020-03-18,South Africa,116.0,0.0,0.0,5,116.0,0.0,0.0,0.0,0.0,,,0.8709677419354838,"(75.0, 116.0]",12
2020-03-18,Spain,13910.0,623.0,1081.0,19,12206.0,62300.0,112140.0,218050.0,0.045,0.16885553470919334,0.051556420233463074,0.18403132448076276,"(3411.2, 78376.0]",26
2020-03-18,Sri Lanka,51.0,0.0,1.0,2,50.0,0.0,0.0,0.0,0.0,,0.0,0.15909090909090917,"(35.0, 51.0]",9
2020-03-18,Sweden,1279.0,10.0,1.0,15,1268.0,1000.0,1800.0,3500.0,0.008,0.4285714285714286,0.0,0.07478991596638651,"(759.6, 3411.2]",22
2020-03-18,Switzerland,3028.0,28.0,15.0,17,2985.0,2800.0,5040.0,9800.0,0.009,0.03703703703703698,2.75,0.12148148148148152,"(759.6, 3411.2]",24
2020-03-18,Taiwan*,100.0,1.0,22.0,31,77.0,100.0,180.0,350.0,0.01,0.0,0.0,0.2987012987012987,"(75.0, 116.0]",38
2020-03-18,Thailand,212.0,1.0,42.0,43,169.0,100.0,180.0,350.0,0.005,0.0,0.024390243902439046,0.19774011299435035,"(116.0, 197.0]",50
2020-03-18,Tunisia,29.0,0.0,0.0,2,29.0,0.0,0.0,0.0,0.0,,,0.20833333333333326,"(24.0, 35.0]",9
2020-03-18,Turkey,98.0,1.0,0.0,1,97.0,100.0,180.0,350.0,0.01,0.0,,1.0851063829787235,"(75.0, 116.0]",8
2020-03-18,US,7783.0,118.0,105.0,23,7560.0,11800.0,21240.0,41300.0,0.015,0.09259259259259256,5.176470588235294,0.21211649275813738,"(3411.2, 78376.0]",30
2020-03-18,United Arab Emirates,113.0,0.0,26.0,18,87.0,0.0,0.0,0.0,0.0,,0.13043478260869557,0.15306122448979598,"(75.0, 116.0]",25
2020-03-18,United Kingdom,2642.0,72.0,67.0,19,2503.0,7200.0,12960.0,25200.0,0.027,0.2857142857142858,0.26415094339622636,0.34795918367346945,"(759.6, 3411.2]",26
2020-03-18,Uruguay,50.0,0.0,0.0,1,50.0,0.0,0.0,0.0,0.0,,,0.7241379310344827,"(35.0, 51.0]",8
2020-03-18,Venezuela,36.0,0.0,0.0,1,36.0,0.0,0.0,0.0,0.0,,,0.09090909090909083,"(35.0, 51.0]",8
2020-03-18,Vietnam,75.0,0.0,16.0,10,59.0,0.0,0.0,0.0,0.0,,0.0,0.13636363636363646,"(51.0, 75.0]",17
2020-03-18,West Bank and Gaza,41.0,0.0,0.0,8,41.0,0.0,0.0,0.0,0.0,,,0.05128205128205132,"(35.0, 51.0]",14
2020-03-19,Afghanistan,22.0,0.0,1.0,3,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(3.999, 24.0]",9
2020-03-19,Albania,64.0,2.0,0.0,7,62.0,200.0,360.0,700.0,0.031,0.0,,0.0847457627118644,"(51.0, 75.0]",13
2020-03-19,Algeria,87.0,9.0,32.0,10,46.0,900.0,1620.0,3150.0,0.103,0.2857142857142858,1.6666666666666665,0.17567567567567566,"(35.0, 51.0]",16
2020-03-19,Andorra,53.0,0.0,1.0,2,52.0,0.0,0.0,0.0,0.0,,0.0,0.35897435897435903,"(51.0, 75.0]",8
2020-03-19,Argentina,97.0,3.0,3.0,6,91.0,300.0,540.0,1050.0,0.031,0.5,0.0,0.2278481012658229,"(75.0, 116.0]",12
2020-03-19,Armenia,115.0,0.0,1.0,4,114.0,0.0,0.0,0.0,0.0,,0.0,0.36904761904761907,"(75.0, 116.0]",10
2020-03-19,Australia,681.0,6.0,26.0,19,649.0,600.0,1080.0,2100.0,0.009,0.0,0.13043478260869557,0.198943661971831,"(378.8, 759.6]",25
2020-03-19,Austria,2013.0,6.0,9.0,16,1998.0,600.0,1080.0,2100.0,0.003,0.5,0.0,0.22296476306196844,"(759.6, 3411.2]",22
2020-03-19,Azerbaijan,44.0,1.0,6.0,4,37.0,100.0,180.0,350.0,0.023,0.0,0.0,0.5714285714285714,"(35.0, 51.0]",10
2020-03-19,Bahrain,278.0,1.0,100.0,23,177.0,100.0,180.0,350.0,0.004,0.0,0.13636363636363646,0.0859375,"(116.0, 197.0]",29
2020-03-19,Belarus,51.0,0.0,5.0,6,46.0,0.0,0.0,0.0,0.0,,0.0,0.0,"(35.0, 51.0]",12
2020-03-19,Belgium,1795.0,21.0,31.0,15,1743.0,2100.0,3780.0,7350.0,0.012,0.5,0.0,0.2079407806191118,"(759.6, 3411.2]",21
2020-03-19,Bosnia and Herzegovina,63.0,0.0,2.0,4,61.0,0.0,0.0,0.0,0.0,,0.0,0.6578947368421053,"(51.0, 75.0]",10
2020-03-19,Brazil,621.0,6.0,2.0,11,613.0,600.0,1080.0,2100.0,0.01,1.0,0.0,0.6693548387096775,"(378.8, 759.6]",17
2020-03-19,Brunei,75.0,0.0,0.0,6,75.0,0.0,0.0,0.0,0.0,,,0.10294117647058831,"(51.0, 75.0]",12
2020-03-19,Bulgaria,94.0,3.0,0.0,6,91.0,300.0,540.0,1050.0,0.032,0.5,,0.021739130434782705,"(75.0, 116.0]",12
2020-03-19,Burkina Faso,33.0,1.0,0.0,1,32.0,100.0,180.0,350.0,0.03,0.0,,0.6499999999999999,"(24.0, 35.0]",7
2020-03-19,Cambodia,37.0,0.0,1.0,2,36.0,0.0,0.0,0.0,0.0,,0.0,0.05714285714285716,"(35.0, 51.0]",8
2020-03-19,Canada,800.0,9.0,9.0,19,782.0,900.0,1620.0,3150.0,0.011,0.125,0.0,0.21765601217656005,"(759.6, 3411.2]",25
2020-03-19,Chile,238.0,0.0,0.0,8,238.0,0.0,0.0,0.0,0.0,,,0.0,"(197.0, 378.8]",14
2020-03-19,China,81156.0,3249.0,70535.0,57,7372.0,324900.0,584820.0,1137150.0,0.04,0.002468373958654846,0.011181994122285044,0.0006658282163201079,"(3411.2, 78376.0]",63
2020-03-19,Colombia,102.0,0.0,1.0,5,101.0,0.0,0.0,0.0,0.0,,0.0,0.09677419354838701,"(75.0, 116.0]",11
2020-03-19,Costa Rica,69.0,1.0,0.0,7,68.0,100.0,180.0,350.0,0.014,inf,,0.3799999999999999,"(51.0, 75.0]",13
2020-03-19,Croatia,105.0,1.0,5.0,6,99.0,100.0,180.0,350.0,0.01,inf,0.25,0.2962962962962963,"(75.0, 116.0]",12
2020-03-19,Cyprus,67.0,0.0,0.0,5,67.0,0.0,0.0,0.0,0.0,,,0.36734693877551017,"(51.0, 75.0]",11
2020-03-19,Czechia,694.0,0.0,3.0,11,691.0,0.0,0.0,0.0,0.0,,0.0,0.4956896551724137,"(378.8, 759.6]",17
2020-03-19,Denmark,1225.0,6.0,1.0,13,1218.0,600.0,1080.0,2100.0,0.005,0.5,0.0,0.09767025089605741,"(759.6, 3411.2]",19
2020-03-19,Diamond Princess,712.0,7.0,0.0,41,705.0,700.0,1260.0,2450.0,0.01,0.0,,0.0,"(378.8, 759.6]",47
2020-03-19,Dominican Republic,34.0,2.0,0.0,2,32.0,200.0,360.0,700.0,0.059,1.0,,0.6190476190476191,"(24.0, 35.0]",8
2020-03-19,Ecuador,199.0,3.0,0.0,5,196.0,300.0,540.0,1050.0,0.015,0.5,,0.7927927927927927,"(116.0, 197.0]",11
2020-03-19,Egypt,256.0,6.0,32.0,11,218.0,600.0,1080.0,2100.0,0.023,0.0,0.0,0.30612244897959173,"(197.0, 378.8]",17
2020-03-19,Estonia,267.0,0.0,1.0,6,266.0,0.0,0.0,0.0,0.0,,0.0,0.03488372093023262,"(197.0, 378.8]",12
2020-03-19,Finland,400.0,0.0,10.0,11,390.0,0.0,0.0,0.0,0.0,,0.0,0.19047619047619047,"(378.8, 759.6]",17
2020-03-19,France,10970.0,244.0,12.0,21,10714.0,24400.0,43920.0,85400.0,0.022,0.6375838926174497,0.0,0.20232354230600613,"(3411.2, 78376.0]",27
2020-03-19,Georgia,40.0,0.0,1.0,8,39.0,0.0,0.0,0.0,0.0,,0.0,0.05263157894736836,"(35.0, 51.0]",14
2020-03-19,Germany,15320.0,44.0,113.0,22,15163.0,4400.0,7920.0,15400.0,0.003,0.5714285714285714,0.07619047619047614,0.2428003569400503,"(3411.2, 78376.0]",28
2020-03-19,Greece,418.0,6.0,8.0,14,404.0,600.0,1080.0,2100.0,0.014,0.19999999999999996,0.0,0.0,"(378.8, 759.6]",20
2020-03-19,Hungary,73.0,1.0,2.0,5,70.0,100.0,180.0,350.0,0.014,0.0,0.0,0.2586206896551724,"(51.0, 75.0]",11
2020-03-19,Iceland,330.0,1.0,5.0,15,324.0,100.0,180.0,350.0,0.003,0.0,0.0,0.32000000000000006,"(197.0, 378.8]",21
2020-03-19,India,194.0,4.0,15.0,15,175.0,400.0,720.0,1400.0,0.021,0.33333333333333326,0.0714285714285714,0.2435897435897436,"(116.0, 197.0]",21
2020-03-19,Indonesia,311.0,25.0,11.0,9,275.0,2500.0,4500.0,8750.0,0.08,0.3157894736842106,0.0,0.3700440528634361,"(197.0, 378.8]",15
2020-03-19,Iran,18407.0,1284.0,5710.0,26,11413.0,128400.0,231120.0,449400.0,0.07,0.13127753303964762,0.05956578214882158,0.06024998559990791,"(3411.2, 78376.0]",32
2020-03-19,Iraq,192.0,13.0,43.0,17,136.0,1300.0,2340.0,4550.0,0.068,0.08333333333333326,0.0,0.1707317073170731,"(116.0, 197.0]",23
2020-03-19,Ireland,557.0,3.0,5.0,10,549.0,300.0,540.0,1050.0,0.005,0.5,0.0,0.9075342465753424,"(378.8, 759.6]",16
2020-03-19,Israel,427.0,0.0,11.0,14,416.0,0.0,0.0,0.0,0.0,,0.0,0.4046052631578947,"(378.8, 759.6]",20
2020-03-19,Italy,41035.0,3405.0,4440.0,27,33190.0,340500.0,612900.0,1191750.0,0.083,0.1433848220282068,0.10310559006211184,0.14902136476913164,"(3411.2, 78376.0]",33
