city,county,state,country,population,lat,long,url,cases,deaths,recovered,active,tested,growthFactor,date
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,1.0,,,,4.0,,2020-03-13
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,2.0,,,,5.0,2.0,2020-03-14
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,2.0,,,,5.0,1.0,2020-03-15
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,3.0,,,,6.0,1.5,2020-03-16
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,3.0,,,,6.0,1.0,2020-03-17
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,8.0,,,,11.0,2.6666666666666665,2020-03-18
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,13.0,,,,,1.625,2020-03-19
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,13.0,,,,,1.0,2020-03-20
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,13.0,,,,,1.0,2020-03-21
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,13.0,,,,,1.0,2020-03-22
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,13.0,,,,,1.0,2020-03-23
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,13.0,,,,,1.0,2020-03-24
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,61.0,,,,,4.6923076923076925,2020-03-25
,Camden County,NJ,USA,507078.0,39.800549,-74.93815749999999,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,73.0,,,,,1.1967213114754098,2020-03-26
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,1.0,,,1.0,,,2020-03-10
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,1.0,,,1.0,,1.0,2020-03-11
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,2.0,,,,4.0,,2020-03-13
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,2.0,,,,4.0,1.0,2020-03-14
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,5.0,,,,7.0,2.5,2020-03-15
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,8.0,,,,10.0,1.6,2020-03-16
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,10.0,,,,12.0,1.25,2020-03-17
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,18.0,,,,20.0,1.8,2020-03-18
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,38.0,,,,,2.1111111111111107,2020-03-19
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,38.0,,,,,1.0,2020-03-20
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,38.0,,,,,1.0,2020-03-21
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,38.0,,,,,1.0,2020-03-22
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,38.0,,,,,1.0,2020-03-23
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,38.0,,,,,1.0,2020-03-24
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,255.0,,,,,6.7105263157894735,2020-03-25
,Passaic County,NJ,USA,503310.0,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,399.0,,,,,1.5647058823529412,2020-03-26
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,1.0,,,1.0,,,2020-03-10
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,1.0,,,1.0,,1.0,2020-03-11
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,1.0,,,,6.0,,2020-03-13
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,1.0,,,,6.0,1.0,2020-03-14
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,4.0,,,,9.0,4.0,2020-03-15
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,8.0,,,,13.0,2.0,2020-03-16
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,15.0,,,,20.0,1.875,2020-03-17
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,26.0,,,,31.0,1.7333333333333334,2020-03-18
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,29.0,,,,,1.1153846153846154,2020-03-19
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,29.0,,,,,1.0,2020-03-20
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,29.0,,,,,1.0,2020-03-21
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,29.0,,,,,1.0,2020-03-22
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,29.0,,,,,1.0,2020-03-23
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,29.0,,,,,1.0,2020-03-24
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,262.0,,,,,9.034482758620689,2020-03-25
,Union County,NJ,USA,558067.0,40.665566,-74.300027,https://opendata.arcgis.com/datasets/24f4fcf164ad4b4280f08c8939dd5dc7_0.csv,432.0,,,,,1.6488549618320612,2020-03-26
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,2.0,,,2.0,,,2020-03-10
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,4.0,,,4.0,,2.0,2020-03-11
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,20.0,,,,,,2020-03-14
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,39.0,,,,,,2020-03-18
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,51.0,,,,,1.3076923076923077,2020-03-19
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,61.0,,,,,1.196078431372549,2020-03-20
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,74.0,,,,,1.213114754098361,2020-03-21
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,74.0,,,,,1.0,2020-03-22
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,92.0,,,,,1.2432432432432432,2020-03-23
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,96.0,,,,,1.0434782608695652,2020-03-24
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,120.0,,,,,1.25,2020-03-25
,Eagle County,CO,USA,54863.0,39.637327500000005,-106.645068,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,147.0,,,,,1.225,2020-03-26
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,1.0,,,1.0,,,2020-03-10
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,1.0,,,1.0,,1.0,2020-03-11
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,1.0,,,,,,2020-03-14
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,4.0,,,,,,2020-03-18
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,5.0,,,,,1.25,2020-03-19
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,7.0,,,,,1.4,2020-03-20
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,19.0,,,,,2.7142857142857144,2020-03-21
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,19.0,,,,,1.0,2020-03-22
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,34.0,,,,,1.7894736842105263,2020-03-23
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,43.0,,,,,1.2647058823529411,2020-03-24
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,45.0,,,,,1.0465116279069768,2020-03-25
,Larimer County,CO,USA,350362.0,40.628047,-105.5669625,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,61.0,,,,,1.3555555555555556,2020-03-26
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,2.0,,,2.0,,,2020-03-10
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,3.0,,,3.0,,1.5,2020-03-11
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,10.0,,,,,,2020-03-14
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,22.0,,,,,,2020-03-18
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,22.0,,,,,1.0,2020-03-19
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,29.0,,,,,1.318181818181818,2020-03-20
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,40.0,,,,,1.3793103448275863,2020-03-21
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,40.0,,,,,1.0,2020-03-22
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,58.0,,,,,1.45,2020-03-23
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,69.0,,,,,1.1896551724137931,2020-03-24
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,88.0,,,,,1.2753623188405796,2020-03-25
,Arapahoe County,CO,USA,651342.0,39.6533655,-104.3803435,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,119.0,,,,,1.3522727272727273,2020-03-26
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,1.0,,,1.0,,,2020-03-10
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,5.0,,,5.0,,5.0,2020-03-11
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,6.0,,,,,,2020-03-14
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,11.0,,,,,,2020-03-18
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,13.0,,,,,1.181818181818182,2020-03-19
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,13.0,,,,,1.0,2020-03-20
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,18.0,,,,,1.3846153846153846,2020-03-21
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,18.0,,,,,1.0,2020-03-22
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,28.0,,,,,1.5555555555555556,2020-03-23
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,40.0,,,,,1.4285714285714286,2020-03-24
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,52.0,,,,,1.3,2020-03-25
,Gunnison County,CO,USA,17173.0,38.702179,-106.94098999999999,https://opendata.arcgis.com/datasets/fbae539746324ca69ff34f086286845b_0.csv,57.0,,,,,1.0961538461538465,2020-03-26
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,1.0,,,1.0,,,2020-03-10
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,1.0,,,1.0,,1.0,2020-03-11
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,3.0,,,,,,2020-03-17
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,3.0,,,,,1.0,2020-03-18
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,3.0,,,,,1.0,2020-03-19
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,3.0,,,,,1.0,2020-03-20
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,3.0,,,,,1.0,2020-03-21
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,24.0,,,,,,2020-03-24
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,38.0,1.0,,,,1.5833333333333333,2020-03-25
,Kane County,IL,USA,534216.0,41.9369435,-88.41996800000001,http://www.dph.illinois.gov/sitefiles/COVIDTestResults.json,57.0,1.0,,,,1.5,2020-03-26
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1.0,,,1.0,,,2020-03-10
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,2.0,,,2.0,,2.0,2020-03-11
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,3.0,,,,,,2020-03-14
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,6.0,,,,,2.0,2020-03-15
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,8.0,,,,,1.3333333333333333,2020-03-16
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,8.0,,,,,1.0,2020-03-17
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,7.0,,,,,0.875,2020-03-18
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,15.0,,,,,2.142857142857143,2020-03-19
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,19.0,,,,,1.2666666666666666,2020-03-20
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,25.0,,,,,1.3157894736842106,2020-03-21
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,31.0,,,,,1.24,2020-03-22
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,43.0,1.0,,,,1.3870967741935485,2020-03-23
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,45.0,1.0,,,,1.0465116279069768,2020-03-24
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,51.0,1.0,,,,1.1333333333333333,2020-03-25
,Monroe County,PA,USA,169507.0,41.0334235,-75.308198,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,67.0,2.0,,,,1.3137254901960784,2020-03-26
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1.0,,,1.0,,,2020-03-10
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,1.0,,,1.0,,1.0,2020-03-11
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,4.0,,,,,,2020-03-14
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,6.0,,,,,1.5,2020-03-15
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,8.0,,,,,1.3333333333333333,2020-03-16
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,10.0,,,,,1.25,2020-03-17
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,17.0,,,,,1.7,2020-03-18
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,33.0,,,,,1.9411764705882355,2020-03-19
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,42.0,,,,,1.2727272727272727,2020-03-20
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,69.0,,,,,1.6428571428571428,2020-03-21
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,91.0,,,,,1.318840579710145,2020-03-22
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,128.0,,,,,1.4065934065934067,2020-03-23
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,177.0,,,,,1.3828125,2020-03-24
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,257.0,1.0,,,,1.4519774011299436,2020-03-25
,Philadelphia County,PA,USA,1584138.0,40.0018505,-75.116323,https://www.health.pa.gov/topics/disease/coronavirus/Pages/Cases.aspx,402.0,1.0,,,,1.5642023346303502,2020-03-26
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,3.0,,,3.0,,,2020-03-10
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,3.0,,,3.0,,1.0,2020-03-11
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,9.0,,,,,,2020-03-15
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,10.0,,,,,1.1111111111111112,2020-03-16
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,14.0,,,,,1.4,2020-03-17
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,20.0,,,,,1.4285714285714286,2020-03-18
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,23.0,,,,,1.15,2020-03-19
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,31.0,,,,,1.3478260869565215,2020-03-20
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,36.0,,,,,1.1612903225806452,2020-03-21
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,40.0,,,,,1.1111111111111112,2020-03-22
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,47.0,,,,,1.175,2020-03-23
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,63.0,,,,,1.3404255319148937,2020-03-24
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,63.0,,,,,1.0,2020-03-25
,Prince George's County,MD,USA,909308.0,38.833169500000004,-76.87822,https://opendata.arcgis.com/datasets/3d9ca88970dd4689a701354d7fa6830b_0.csv,63.0,,,,,1.0,2020-03-26
